2.505	1.07665e-006
2.7047	1.18654e-006
2.89965	1.30954e-006
3.14418	1.47877e-006
3.40691	1.66999e-006
3.70815	1.88983e-006
3.92409	2.04238e-006
4.21291	2.23494e-006
4.4878	2.40311e-006
4.99604	2.67151e-006
5.25419	2.78694e-006
5.55346	2.90441e-006
5.99773	3.04969e-006
6.51109	3.18076e-006
7.01021	3.27756e-006
7.49976	3.34924e-006
7.98883	3.40262e-006
8.51219	3.44377e-006
8.99481	3.47004e-006
9.50714	3.48803e-006
10.013	3.49751e-006
10.9893	3.49694e-006
12.0608	3.47284e-006
13.0785	3.43058e-006
13.9808	3.37901e-006
14.9778	3.3081e-006
16.0712	3.21554e-006
18.0409	3.01789e-006
19.9978	2.79579e-006
21.7248	2.59035e-006
23.8445	2.33866e-006
26.213	2.07011e-006
