2.89917	6.13648e-007
3.14523	6.40057e-007
3.40688	6.79083e-007
3.70751	7.36814e-007
3.92355	7.85604e-007
4.18451	8.50994e-007
4.4941	9.35171e-007
4.76335	1.01192e-006
4.99807	1.08005e-006
5.24436	1.15161e-006
5.55349	1.24018e-006
5.99766	1.36257e-006
6.51174	1.49428e-006
7.0098	1.61018e-006
7.49927	1.71249e-006
7.98913	1.80359e-006
8.51019	1.88854e-006
8.99641	1.95718e-006
9.5087	2.01883e-006
10.016	2.0695e-006
10.9933	2.13942e-006
12.0558	2.17702e-006
13.0786	2.17957e-006
13.9823	2.15827e-006
14.9702	2.11414e-006
16.0653	2.0453e-006
18.048	1.8857e-006
20.1031	1.69782e-006
21.7248	1.54752e-006
24.05	1.34237e-006
