20.88	0.02151
25.2	0.0139
29.52	0.01582
33.84	0.02024
38.16	0.02905
42.48	0.03365
46.8	0.04406
51.12	0.05604
55.44	0.06943
59.76	0.07868
64.08	0.09055
68.4	0.1102
72.72	0.11473
77.04	0.12377
81.36	0.13643
90	0.15339
98.64	0.1723
102.96	0.18124
111.6	0.19175
115.92	0.2009
120.24	0.20346
124.56	0.20672
128.88	0.22197
133.2	0.2232
137.52	0.2272
141.84	0.23724
146.16	0.23004
150.48	0.24473
154.8	0.25558
159.12	0.25007
163.44	0.26144
167.76	0.2621
172.08	0.25509
176.4	0.26039
180.72	0.25979
185.04	0.27032
189.36	0.26673
193.68	0.27206
198	0.26843
202.32	0.27075
206.64	0.26505
210.96	0.26769
215.28	0.27455
219.6	0.26508
223.92	0.275
228.24	0.27288
232.56	0.27004
236.88	0.27369
241.2	0.27627
245.52	0.26101
249.84	0.28316
254.16	0.27704
258.48	0.26582
262.8	0.27405
267.12	0.26572
271.44	0.27508
275.76	0.26699
280.08	0.27784
284.4	0.26046
288.72	0.27915
293.04	0.26981
297.36	0.27305
301.68	0.27952
306	0.27903
310.32	0.28497
314.64	0.28786
318.96	0.28488
323.28	0.28308
327.6	0.28436
331.92	0.27794
336.24	0.28831
340.56	0.3046
344.88	0.28996
349.2	0.29241
353.52	0.29117
357.84	0.30426
362.16	0.30636
366.48	0.29879
370.8	0.30992
375.12	0.32001
379.44	0.30156
383.76	0.33288
388.08	0.33349
392.4	0.33071
396.72	0.34623
401.04	0.31625
405.36	0.34246
409.68	0.34068
414	0.35181
418.32	0.35406
422.64	0.34518
426.96	0.34225
431.28	0.35519
