2.3069	1.34439E-6
2.505	1.37311E-6
2.7047	1.3719E-6
2.89965	1.4522E-6
3.14418	1.56513E-6
3.40691	1.7037E-6
3.70815	1.83403E-6
3.92409	1.94687E-6
4.21291	2.19014E-6
4.4878	2.26676E-6
4.99604	2.47365E-6
5.25419	2.6051E-6
5.55346	2.73868E-6
5.99773	2.97001E-6
6.51109	3.17516E-6
7.01021	3.28393E-6
7.49976	3.43272E-6
7.98883	3.43702E-6
8.51219	3.56284E-6
8.99481	3.55909E-6
9.50714	3.59822E-6
10.01303	3.54508E-6
10.98932	3.60886E-6
12.06079	3.46919E-6
13.0785	3.44039E-6
13.98075	3.33506E-6
14.97783	3.33208E-6
16.0712	3.17861E-6
18.04093	3.0393E-6
19.9978	2.7701E-6
21.72483	2.55034E-6
23.84452	2.30854E-6
26.213	2.12E-6
