2.701	1.61913e-006
2.89975	1.84425e-006
3.10056	2.07366e-006
3.40058	2.40676e-006
3.7006	2.71649e-006
4.0004	2.99572e-006
4.201	3.16448e-006
4.50059	3.38991e-006
4.80063	3.58561e-006
5.09756	3.75253e-006
5.39511	3.89624e-006
5.39578	3.89654e-006
5.70046	4.02244e-006
5.9986	4.12778e-006
6.50128	4.27221e-006
7.00289	4.38295e-006
7.49925	4.46658e-006
8.001	4.52963e-006
8.504	4.57434e-006
8.9957	4.6021e-006
9.49836	4.61552e-006
9.99755	4.61479e-006
10.9893	4.57477e-006
10.987	4.57492e-006
12.0054	4.48583e-006
12.9986	4.35915e-006
13.9981	4.20009e-006
15.0103	4.01526e-006
15.9781	3.82367e-006
17.0009	3.61244e-006
18.0439	3.39399e-006
20.0727	2.97812e-006
