2.50051	1.9375E-6
2.701	1.9677E-6
2.89975	2.1121E-6
3.10056	2.248E-6
3.40058	2.4967E-6
3.7006	2.6875E-6
4.0004	2.8759E-6
4.201	3.0171E-6
4.50059	3.0865E-6
4.80063	3.282E-6
5.09756	3.6214E-6
5.39511	3.8351E-6
5.39578	3.8241E-6
5.70046	3.9841E-6
5.9986	4.1144E-6
6.50128	4.2703E-6
7.00289	4.3888E-6
7.49925	4.581E-6
8.001	4.6013E-6
8.504	4.7286E-6
8.9957	4.7429E-6
9.49836	4.7537E-6
9.99755	4.7263E-6
10.9893	4.6024E-6
10.9870	4.6307E-6
12.0054	4.5673E-6
12.9986	4.3647E-6
13.9981	4.1453E-6
15.0103	3.9563E-6
15.9781	3.7631E-6
17.0009	3.572E-6
18.0439	3.4264E-6
20.0727	2.985E-6
