2.70365	6.55372E-7
2.89917	6.43025E-7
3.14523	6.66391E-7
3.40688	7.11539E-7
3.70751	7.57651E-7
3.92355	7.95346E-7
4.18451	8.37753E-7
4.4941	9.42399E-7
4.76335	1.03561E-6
4.99807	1.07244E-6
5.24436	1.14532E-6
5.55349	1.19041E-6
5.99766	1.34069E-6
6.51174	1.48672E-6
7.0098	1.59926E-6
7.49927	1.69948E-6
7.98913	1.7786E-6
8.51019	1.85647E-6
8.99641	1.96037E-6
9.5087	1.99204E-6
10.01603	2.07998E-6
10.9933	2.13011E-6
12.0558	2.19151E-6
13.0786	2.1814E-6
13.98227	2.1437E-6
14.97021	2.09421E-6
16.0653	2.00456E-6
18.048	1.84481E-6
20.1031	1.67016E-6
21.72483	1.52E-6
24.05	1.38E-6
